date,weighted,close,high,low,open,volume
2016-09-30,606.813372,608.14,608.78,602.25,604.7,14534745.84
2016-10-01,615.116673,613.41,615,607.07,608.14,10415543.03
2016-10-02,610.640876,610.69,614.21,607.67,613.41,10096653.77
2016-10-03,613.445192,611.6,613.2,608.47,610.69,13462741.8
2016-10-04,612.191278,608.96,612.68,606.5,611.6,15300692.52
2016-10-05,613.664065,611.82,613.65,607.98,608.96,14360536.88
2016-10-06,613.918498,610.97,612.68,608.54,611.82,13276337.45
2016-10-07,616.267753,616.03,619.43,609.12,610.97,20167399.2
2016-10-08,621.651937,617.65,619.56,614.88,616.03,8467434
2016-10-09,619.553114,615.77,618.35,613.01,617.65,8320759.4
2016-10-10,618.205208,617.29,618.81,612.76,615.77,15597892.34
2016-10-11,634.207181,640.45,642.35,615.6,617.29,35367127.91
2016-10-12,639.638395,635.99,642.51,632.19,640.45,17240000.95
2016-10-13,639.765209,635.6,639.52,632.25,635.99,16387361.92
2016-10-14,640.157649,637.92,640.46,630.66,635.6,20114873.61
2016-10-15,643.790213,637.03,641.4,635.06,637.92,7970927.57
2016-10-16,644.639321,640.12,642.18,636.39,637.03,8306925.43
2016-10-17,640.733542,637.37,641.29,634.89,640.12,17742610.19
2016-10-18,639.276771,635.34,639.34,632.23,637.37,15725013.13
2016-10-19,634.168863,629.06,637.27,624.09,635.34,22379197.69
2016-10-20,632.740513,628.34,630.83,625.48,629.06,13252110.98
2016-10-21,635.018821,630.45,633.26,627.58,628.34,17836383.25
2016-10-22,651.106677,655.48,659.89,629.72,630.45,24154228.12
2016-10-23,658.145864,653.03,661.2,648.78,655.48,14418212.04
2016-10-24,653.553346,650.49,654.32,645.68,653.03,21726106.55
2016-10-25,658.071148,651,662.54,647.65,650.49,24179462.12
2016-10-26,670.21899,674.67,678.39,651.39,651,31949607.32
2016-10-27,684.363564,682.3,687.88,672.26,674.67,31862181.34
2016-10-28,688.492607,686.24,688.43,678.63,682.3,26829414
2016-10-29,709.838021,714.95,720.19,685.22,686.24,38351348.64
2016-10-30,706.694551,697.27,714.91,689.51,714.95,27793236.64
2016-10-31,701.435165,698.67,707.21,682.17,697.27,26687188.09
2016-11-01,726.570427,726.76,734.36,695.2,698.67,49453950.69
2016-11-02,728.735888,733.51,735.78,718.14,726.76,28452232.03
2016-11-03,716.40202,684.87,744.43,670.4,733.51,69067917.54
2016-11-04,699.96066,702.08,706.64,681.27,684.87,33762721.43
2016-11-05,706.417232,702.11,706.38,694.03,702.08,15554565.72
2016-11-06,711.493724,709.91,714.13,697.63,702.11,18363567.63
2016-11-07,709.002593,705.4,711.66,698.35,709.91,21797370.12
2016-11-08,711.315841,710.9,714.63,700.96,705.4,28262235.71
2016-11-09,729.135502,721.42,741.23,707.13,710.9,51548567.54
2016-11-10,718.064913,714.57,723.02,707.31,721.42,23931322.76
2016-11-11,718.70258,714.97,719.79,711.67,714.57,18386841.21
2016-11-12,712.911821,704.27,717.37,701.08,714.97,19677656.63
2016-11-13,698.730289,701.97,705.61,685.01,704.27,25249834.8
2016-11-14,704.948784,704.56,708.03,696.11,701.97,26613445.03
2016-11-15,714.055672,711.1,716.93,697.91,704.56,29562740.26
2016-11-16,732.75773,740.28,745.98,708.14,711.1,58304902.39
2016-11-17,747.82383,737.53,751.91,730.08,740.28,46942756.4
2016-11-18,747.102122,746.96,751.43,730.95,737.53,29666065.54
2016-11-19,752.232447,747.89,755.34,737.44,746.96,19276573.28
2016-11-20,735.43611,728.51,752.26,712.77,747.89,34876785.19
2016-11-21,738.603856,736.19,744.33,726.55,728.51,24010681.87
2016-11-22,747.617431,749.34,754.01,730.62,736.19,33225195.21
2016-11-23,746.202903,741.07,750.93,731.34,749.34,28258203.98
2016-11-24,739.318306,735.31,744.24,726.19,741.07,27531777.52
2016-11-25,738.364706,740.39,741.25,728.97,735.31,21299510.69
2016-11-26,738.876604,734.14,740.96,725.62,740.39,16682481.58
2016-11-27,736.897729,729.42,738.29,727.11,734.14,15735824.63
2016-11-28,737.274977,733.3,738.1,727.74,729.42,25153838.93
2016-11-29,737.854014,732.56,737.04,727.78,733.3,24030304.1
2016-11-30,743.692664,742.49,745.39,730.57,732.56,29210351.41
2016-12-01,753.128858,752.63,755.48,741.08,742.49,40690942.17
2016-12-02,773.414687,770.94,779.02,752.25,752.63,48893613.64
2016-12-03,786.414448,764.24,772.32,755.81,770.94,30234128.1
2016-12-04,769.9407,766.39,769.23,758.8,764.24,14755120.48
2016-12-05,763.85637,754.34,769.18,746.01,766.39,39082688.28
2016-12-06,762.713727,758.21,762.48,750.91,754.34,25497771.6
2016-12-07,767.404734,765.56,769.02,754.27,758.21,26755412.58
2016-12-08,771.657551,768.49,773.41,761.17,765.56,22208497.22
2016-12-09,774.374983,770.48,773.48,765.03,768.49,18722048.47
2016-12-10,779.727254,774,776.96,769.19,770.48,14049110.07
2016-12-11,774.158162,767.91,774.16,763,774,13269086.38
2016-12-12,780.361957,778.47,781.26,767.86,767.91,22442991.37
2016-12-13,782.117545,778.74,790.33,767.77,778.47,25894856.06
2016-12-14,779.840565,776.5,780.77,771.01,778.74,19326375.41
2016-12-15,779.893589,775.21,780.27,773.12,776.5,20452116.66
2016-12-16,784.219134,782.05,783.94,773.31,775.21,21650384.64
2016-12-17,790.828775,787.17,791.57,779.36,782.05,18648778.51
2016-12-18,793.091672,789.01,791.26,783.8,787.17,11525747.48
2016-12-19,794.903876,789.79,793.73,786.31,789.01,20238681.94
2016-12-20,794.842461,799.1,800.02,787.12,789.79,27406319.09
2016-12-21,818.014675,829.21,833.13,795.98,799.1,53411082.07
2016-12-22,857.620257,860.15,874.68,828.87,829.21,60511618.45
2016-12-23,898.055832,917.17,920.26,858.04,860.15,91802931.23
2016-12-24,903.252622,891.07,920.49,880.79,917.17,41576781.41
2016-12-25,875.01174,891.07,895.24,851.42,891.07,37173377.51
2016-12-26,902.421688,898.38,909.32,885.88,891.07,35002753.4
2016-12-27,925.037749,925.78,937.91,893.38,898.38,45966615.06
2016-12-28,955.050009,972.17,974.51,925.49,925.78,73811803.99
2016-12-29,968.949466,971.08,982.57,949.23,972.17,59226667.89
2016-12-30,952.136225,959.04,971.59,927.4,971.08,67449149.3
2016-12-31,957.186587,963.38,965.47,942.4,959.04,26379401.89
2017-01-01,985.963116,995.44,1001.61,956.1,963.38,40570922.99
2017-01-02,1016.72696,1017.05,1031.68,990.2,995.44,66038073.34
2017-01-03,1023.688772,1033.3,1035.47,1006.53,1017.05,56085870.7
2017-01-04,1091.586704,1135.41,1148.54,1022.32,1033.3,170584623.04
2017-01-05,1020.130383,989.35,1150.63,874.53,1135.41,244839289.77
2017-01-06,922.125604,886.16,1027.42,852.55,989.35,179160668.84
2017-01-07,865.106831,888.87,900.86,806.66,886.16,113037531.71
2017-01-08,914.08147,900.86,936.13,875.85,888.87,70298340.37
2017-01-09,894.274981,899.78,910.47,870.91,900.86,55963281.18
2017-01-10,905.689739,904.37,911.32,890.12,899.78,48644106.82
2017-01-11,823.888914,785.43,917.65,751.63,904.37,160194109.8
2017-01-12,781.647756,810.11,828.21,739.55,785.43,93986701.88
2017-01-13,807.414701,824.83,835.05,771,810.11,72555875.62
2017-01-14,827.784501,819.63,838.9,808.27,824.83,36594482
2017-01-15,819.818818,821.17,826.43,808.63,819.63,20004735.1
2017-01-16,830.537799,827.34,836.66,817.7,821.17,27592899.17
2017-01-17,879.144803,899.66,906.38,825.04,827.34,72272727.15
2017-01-18,881.374603,872.03,913.67,845.87,899.66,61042392.11
2017-01-19,894.935599,895.21,905.28,870.71,872.03,52300814.98
2017-01-20,896.608773,892.91,901.49,878.9,895.21,34847130.33
2017-01-21,919.534982,919.84,928.93,889.46,892.91,37129176.59
2017-01-22,919.607017,918.84,938.38,888.62,919.84,44074299.79
2017-01-23,924.158842,921.46,927.98,910.85,918.84,30261054.5
2017-01-24,908.187327,893.75,925.61,889.15,921.46,53468911.31
2017-01-25,897.438252,894.41,905.7,883.63,893.75,34014866.15
2017-01-26,911.109579,915.56,919.32,893.49,894.41,30795685.98
2017-01-27,920.391805,918.01,922.56,907.92,915.56,28503144.41
2017-01-28,926.225664,918.51,921.89,912.84,918.01,13251844.02
2017-01-29,924.184024,914.55,922.4,912.68,918.51,10214368.33
2017-01-30,923.514529,920.73,922.35,911.51,914.55,17604172.47
2017-01-31,948.765635,965.49,967.45,917.38,920.73,51869216.53
2017-02-01,973.741774,982.43,986.57,959.82,965.49,44035816.37
2017-02-02,995.478924,1003.97,1009.13,973.5,982.43,50633910.56
2017-02-03,1012.309305,1013.02,1023.72,989.21,1003.97,62431017.97
2017-02-04,1023.945356,1031.85,1041.04,1000.41,1013.02,40406542.54
2017-02-05,1019.687595,1016.11,1033.66,1004.05,1031.85,31669956.98
2017-02-06,1025.250931,1024.67,1030.6,1010.83,1016.11,32828350.27
2017-02-07,1044.625901,1049.56,1054.1,1019.87,1024.67,41318349.43
2017-02-08,1048.986021,1055.49,1069.23,1020.33,1049.56,68336320.22
2017-02-09,993.819655,978.96,1073.03,924.65,1055.49,145839317.48
2017-02-10,975.956757,997.61,1005.6,947.02,978.96,60639111.4
2017-02-11,1006.536338,1008.32,1014.32,983.93,997.61,28504495.1
2017-02-12,1005.059735,996.52,1007.82,992.45,1008.32,14825023.07
2017-02-13,996.245192,995.36,1007.61,975.1,996.52,32785064.4
2017-02-14,1006.883934,1008.34,1013.8,986.46,995.36,39810076.3
2017-02-15,1009.007154,1008.19,1010.93,999.73,1008.34,23569549.45
2017-02-16,1027.167217,1031.93,1040.28,1007.39,1008.19,39114743.32
2017-02-17,1046.018118,1049.41,1057.39,1025.87,1031.93,47815360.54
2017-02-18,1058.926741,1052.28,1063.21,1044.68,1049.41,26856521.18
2017-02-19,1051.452356,1048.89,1056.48,1037.67,1052.28,18876881.86
2017-02-20,1062.844783,1077.56,1081.78,1040.99,1048.89,32959720.15
2017-02-21,1102.713681,1119.03,1123.03,1073.54,1077.56,62908569.43
2017-02-22,1119.677462,1120.46,1132.25,1094.83,1119.03,53647453.34
2017-02-23,1150.99643,1171.91,1181.6,1113.54,1120.46,75663167.44
2017-02-24,1173.865006,1176.49,1211.74,1092.41,1171.91,126978010.75
2017-02-25,1155.761654,1149.05,1180.01,1116.21,1176.49,53003830.46
2017-02-26,1162.051855,1171.58,1177.47,1130.61,1149.05,35750258.05
2017-02-27,1185.135083,1188.83,1195.82,1164.27,1171.58,42035366.64
2017-02-28,1193.595739,1189.27,1208.22,1175.75,1188.83,60371869.57
2017-03-01,1211.341567,1222.66,1225.04,1154.55,1189.27,61964760.57
2017-03-02,1249.052475,1255.47,1286.98,1211.96,1222.66,98040639.32
2017-03-03,1276.48662,1283.3,1291.35,1250.8,1255.47,85876262.86
2017-03-04,1264.971677,1264.32,1285.78,1228.73,1283.3,48597934.9
2017-03-05,1262.472749,1271.22,1273.28,1242.1,1264.32,32104972.38
2017-03-06,1276.025346,1277.01,1280.61,1261,1271.22,39591110.81
2017-03-07,1238.843894,1232.69,1280.89,1148.66,1277.01,108673876.49
2017-03-08,1188.686352,1146.97,1242.04,1136.88,1232.69,116342973.91
2017-03-09,1176.518785,1191.33,1206.97,1129.35,1146.97,70427061.57
2017-03-10,1175.161865,1112.39,1330.42,988.69,1191.33,223836041.81
2017-03-11,1164.529123,1179.22,1202.69,1104.78,1112.39,82387198.06
2017-03-12,1203.31563,1225.11,1235.46,1160.9,1179.22,53441762.07
2017-03-13,1230.154512,1238.19,1245.63,1205.61,1225.11,74376298.14
2017-03-14,1241.827016,1243.14,1255.52,1218.38,1238.19,56058617.23
2017-03-15,1249.91282,1253.43,1256.95,1236.43,1243.14,54486699.63
2017-03-16,1200.610548,1172.88,1260.24,1118.96,1253.43,159409024.53
2017-03-17,1123.005324,1071.71,1174.9,1063.48,1172.88,183879768.71
2017-03-18,1011.156958,971.38,1103.61,940.18,1071.71,212772055.65
2017-03-19,1015.815888,1022.6,1063.67,967.31,971.38,108128237.76
2017-03-20,1039.096349,1047.51,1057.5,1005.05,1022.6,63833143.48
2017-03-21,1091.377176,1121.29,1125.53,1043.87,1047.51,101051998.73
2017-03-22,1047.225234,1044.72,1121.88,997.78,1121.29,120730492.05
2017-03-23,1042.115003,1035.03,1062.79,1022.02,1044.72,58898141.13
2017-03-24,980.717497,939.7,1038.38,927.35,1035.03,130042865.54
2017-03-25,931.917325,966.3,995.96,890.43,939.7,118395054.45
2017-03-26,975.666613,969.44,1004.32,946.65,966.3,83255983.42
2017-03-27,1011.788661,1045.14,1048.85,961.8,969.44,92332221.14
2017-03-28,1044.582642,1044.42,1068.41,1015.45,1045.14,83567551.46
2017-03-29,1034.988201,1041.9,1058.66,1008.34,1044.42,71261535.48
2017-03-30,1035.327169,1037.91,1052.66,1020.93,1041.9,77633883.53
2017-03-31,1061.062818,1079.11,1088.2,1035.18,1037.91,96543920.02
2017-04-01,1086.10066,1086.12,1103.74,1067.47,1079.11,55020078.21
2017-04-02,1096.832278,1097.4,1109.48,1074.21,1086.12,77853933.84
2017-04-03,1135.752309,1147.56,1157.87,1095.55,1097.4,111870807.42
2017-04-04,1143.173166,1141.77,1161.19,1122.15,1147.56,81164094.44
2017-04-05,1127.627524,1129.87,1143.84,1110.06,1141.77,78335573.66
2017-04-06,1171.340329,1188.7,1201.55,1130.51,1129.87,108182158.18
2017-04-07,1191.440546,1190.49,1201.23,1173.18,1188.7,71184485.98
2017-04-08,1187.228914,1180.78,1198.22,1166.65,1190.49,39393003.33
2017-04-09,1201.698686,1204.34,1215.1,1173.99,1180.78,54498333.26
2017-04-10,1211.446783,1206.71,1214.87,1194.81,1204.34,48473680.7
2017-04-11,1218.451,1220.74,1229.57,1195.76,1206.71,45563707.07
2017-04-12,1221.425881,1212.53,1225.46,1207.36,1220.74,54699396.14
2017-04-13,1187.799094,1176.2,1218.66,1150.29,1212.53,78456422.62
2017-04-14,1188.745456,1177.33,1195.4,1162.16,1176.2,56129576.67
2017-04-15,1193.519059,1176.99,1194.85,841.53,1177.33,33877537.21
2017-04-16,1190.62722,1176.8,1187.97,1166.74,1176.99,22538918.55
2017-04-17,1206.784324,1194.01,1202.97,1172.81,1176.8,56095607.39
2017-04-18,1230.393756,1206.09,1213.88,1191.14,1194.01,64900219.25
2017-04-19,1223.479677,1215.2,1218.21,1194.08,1206.09,53034357.1
2017-04-20,1254.163177,1238.09,1246.64,1210.67,1215.2,69223360.98
2017-04-21,1269.791782,1249.64,1256.97,1235.56,1238.09,52498296.85
2017-04-22,1273.021903,1240.89,1256.97,1215.78,1249.64,55776932.72
2017-04-23,1272.63291,1249.14,1256.23,1223.06,1240.89,54224355.75
2017-04-24,1278.63947,1248.18,1256.36,1234.86,1249.14,49281629.32
2017-04-25,1291.05638,1264.31,1272.62,1244.21,1248.18,56659016.28
2017-04-26,1318.137442,1286.63,1309.2,1263,1264.31,77649710.39
2017-04-27,1348.836654,1332.91,1346.79,1285.3,1286.63,83319636.4
2017-04-28,1347.650791,1329.62,1356.15,1287.62,1332.91,104536476.71
2017-04-29,1366.447889,1336.28,1343.69,1314.15,1329.62,55982468.15
2017-04-30,1364.816358,1351.91,1358.94,1309.66,1336.28,55470285.83
2017-05-01,1437.838769,1415.81,1448.68,1342.78,1351.91,144414038.52
2017-05-02,1476.216137,1445.93,1471.14,1394.83,1415.81,103342244.97
2017-05-03,1499.702235,1485.55,1496.39,1424.05,1445.93,122551707.4
2017-05-04,1558.649136,1516.76,1609.84,1437.11,1485.55,213084949.56
2017-05-05,1561.862095,1507.77,1588.11,1485.01,1516.76,188015771.96
2017-05-06,1556.108352,1545.29,1560.42,1503.93,1507.77,92747185.54
2017-05-07,1565.51278,1554.45,1572.89,1495.18,1545.29,111708072.42
2017-05-08,1629.142366,1664.47,1667.67,1552.86,1554.45,174687869.23
2017-05-09,1722.642145,1697.5,1757.39,1619.97,1664.47,219169486.19
2017-05-10,1741.792273,1752.31,1766.18,1664.99,1697.5,156203600.07
2017-05-11,1823.969795,1819.29,1864.76,1741.54,1752.31,198829123.41
2017-05-12,1757.43257,1686.39,1822.51,1641.18,1819.29,192159873.95
2017-05-13,1701.255062,1763.74,1770.5,1594.59,1686.39,128390095.83
2017-05-14,1793.371754,1772.55,1802.75,1736.13,1763.74,72874378.57
2017-05-15,1726.024204,1708.92,1776.65,1656.81,1772.55,138499150.92
2017-05-16,1725.931197,1729.34,1752.55,1653.72,1708.92,130379207.17
2017-05-17,1806.76941,1801.3,1842.83,1703.97,1729.34,170954154.68
2017-05-18,1859.236629,1880.99,1980.49,1791.12,1801.3,135901905.39
2017-05-19,1939.303498,1962,1969.7,1875.28,1880.99,191523926.23
2017-05-20,1995.803111,2040.18,2048.45,1944.4,1962,179346919.05
2017-05-21,2044.254598,2044.19,2094.94,1980.07,2040.18,161036810.13
2017-05-22,2141.814836,2124.41,2264.76,1998.61,2044.19,373482496.01
2017-05-23,2206.785612,2272.58,2286.3,2110.78,2124.41,251969081.94
2017-05-24,2370.000403,2445.28,2496.98,2263.29,2272.58,353734030.88
2017-05-25,2504.192603,2307.22,2781.76,2210.48,2445.28,622139030.97
2017-05-26,2304.733529,2244.89,2616.52,2051.45,2306.96,441342711.51
2017-05-27,2000.574938,2052.43,2322.37,1868.56,2244.89,446034004.02
2017-05-28,2134.053987,2189.02,2300.52,2051.07,2052.43,266766116.87
2017-05-29,2212.826468,2278.21,2337.35,2117.34,2189.02,204101576.11
2017-05-30,2232.638647,2192.55,2329.26,2147.1,2278.21,270069146.9
2017-05-31,2218.471614,2303.34,2330.62,2168.37,2192.55,261223035.96
2017-06-01,2364.130792,2412.65,2460.84,2303.34,2303.34,290070431.91
2017-06-02,2405.987018,2492.6,2493.97,2385.59,2412.65,199765372.83
2017-06-03,2496.862451,2545.43,2582.77,2449.95,2492.6,177168595.51
2017-06-04,2506.109898,2524.06,2559.79,2478.18,2545.43,149060810.38
2017-06-05,2602.62209,2704.96,2705.38,2523.92,2524.06,225611887.49
2017-06-06,2802.77469,2870.5,2931.24,2699.68,2704.96,538772473.78
2017-06-07,2774.216577,2691.51,2880.95,2626.56,2870.5,340329903.73
2017-06-08,2734.200409,2798.78,2808.41,2623.61,2691.51,260898606.12
2017-06-09,2822.54044,2811.43,2852.07,2786.07,2798.78,189237110.88
2017-06-10,2853.437828,2900.25,2914.19,2807.36,2811.43,246869682.08
2017-06-11,2908.925603,2973.45,2977.86,2867.25,2900.25,241516660.76
2017-06-12,2684.666897,2656.77,2985.06,2483.63,2973.45,585158909.87
2017-06-13,2693.861992,2712.99,2784.77,2647.44,2656.77,314476276.72
2017-06-14,2573.604888,2467.27,2803.72,2348.99,2712.99,448294279.42
2017-06-15,2307.053259,2442.46,2521.6,2125.56,2467.27,606264366.01
2017-06-16,2445.520758,2508.58,2536.42,2335.28,2442.46,286630757.58
2017-06-17,2571.161945,2655.1,2690.71,2454.81,2508.58,246698591.9
2017-06-18,2556.831592,2539.56,2676.04,2488.59,2655.1,235239296.33
2017-06-19,2570.875671,2616.82,2617.75,2518.78,2539.56,210372750.85
2017-06-20,2695.637386,2754.38,2800.48,2613.98,2616.82,300034010.58
2017-06-21,2699.517161,2677.62,2804.41,2624.35,2754.38,313234721.45
2017-06-22,2686.145948,2722.84,2757.32,2623.17,2677.62,210318780.96
2017-06-23,2727.583361,2710.37,2759.66,2699.48,2722.84,155303414.19
2017-06-24,2621.852894,2590.05,2741.56,2540.35,2710.37,228007287.01
2017-06-25,2537.345867,2541.62,2660.66,2472.37,2590.05,220679135.83
2017-06-26,2423.699988,2446.05,2584.75,2327.26,2541.62,401912134.89
2017-06-27,2395.504489,2583.75,2585.06,2309.63,2446.05,381517099.87
2017-06-28,2533.803584,2577.74,2616.95,2490.11,2583.75,279792448.24
2017-06-29,2545.453022,2558.37,2605.86,2526.51,2577.74,191733499.8
2017-06-30,2518.833235,2480.61,2576.28,2469.54,2558.37,183878856.3
2017-07-01,2422.522953,2424.61,2529.62,2387.47,2480.61,160661673.8
2017-07-02,2447.552378,2536.46,2555.34,2375.86,2424.61,165839565.2
2017-07-03,2544.34947,2572.47,2617.48,2506.3,2536.46,212244951.2
2017-07-04,2608.409749,2617.32,2658.73,2569.99,2572.47,210433639.12
2017-07-05,2588.711589,2627.86,2642.74,2562.04,2617.32,232257106.93
2017-07-06,2602.557371,2614.24,2634.84,2581.8,2627.86,156558009.83
2017-07-07,2533.703136,2513.88,2617.48,2484.73,2614.24,229168229.22
2017-07-08,2512.869298,2564.86,2568.73,2480.62,2513.88,136973389.49
2017-07-09,2540.897302,2511.43,2576.73,2509.65,2564.86,99506518.51
2017-07-10,2401.261778,2344.02,2530.34,2271.79,2511.43,297270301
2017-07-11,2332.388697,2324.29,2412.75,2265.48,2344.02,341998621.09
2017-07-12,2347.411182,2403.09,2424.82,2262.08,2324.29,257095280.13
2017-07-13,2366.324265,2362.44,2436.66,2334.96,2403.09,208630220.69
2017-07-14,2252.438534,2234.17,2370.53,2165.36,2362.44,257704533.44
2017-07-15,2064.927159,1975.08,2237.13,1974.03,2234.17,320719096.8
2017-07-16,1920.909071,1914.09,2044.41,1808.99,1975.08,364287861.72
2017-07-17,2082.489904,2233.39,2233.83,1913.79,1914.09,368366495.35
2017-07-18,2296.009715,2320.23,2400.74,2164.59,2233.39,465220151.81
2017-07-19,2317.531648,2282.58,2412.38,2243.13,2320.23,357639189.58
2017-07-20,2601.755432,2866.02,2932.81,2282.11,2282.58,807416890.88
2017-07-21,2731.023814,2675.08,2873.96,2622.54,2866.02,529154789.97
2017-07-22,2805.106715,2836.53,2876.71,2658.59,2675.08,341992860.2
2017-07-23,2770.672875,2756.61,2856.67,2675.65,2836.53,299869260.34
2017-07-24,2759.299295,2763.42,2798.89,2715.69,2756.61,229047365.02
2017-07-25,2597.421794,2582.58,2779.08,2472.62,2763.42,534765380.75
2017-07-26,2512.604229,2559.21,2631.73,2441.54,2582.58,340465234.92
2017-07-27,2599.193451,2691.88,2712.92,2547.74,2559.21,269880857.99
2017-07-28,2760.737067,2806.75,2843.78,2683.59,2691.88,383479795.74
2017-07-29,2731.853215,2733.5,2812.13,2699.42,2806.75,230818894.97
2017-07-30,2695.114239,2766.49,2773.06,2621.68,2733.5,222933516.31
2017-07-31,2796.860959,2883.27,2916.3,2723.05,2766.49,254836601.62
2017-08-01,2770.196239,2746.99,2946.02,2659.62,2883.27,341216428.6
2017-08-02,2719.883553,2720.53,2773.8,2668.87,2746.99,222534344.58
2017-08-03,2768.121268,2809.99,2822.88,2717.62,2720.53,188517085.91
2017-08-04,2847.57345,2878.49,2892.67,2779.51,2809.99,195800289.46
2017-08-05,3160.152236,3262.8,3344.01,2875.91,2878.49,503737620.4
2017-08-06,3239.090559,3232.03,3295.07,3166.52,3262.8,196484496.53
2017-08-07,3336.91263,3401.91,3425.13,3198.51,3232.03,294021645.24
2017-08-08,3424.042782,3429.38,3494.87,3357.15,3401.91,366169429.25
2017-08-09,3338.65101,3348.79,3437.15,3251.03,3429.38,324058681.71
2017-08-10,3408.779852,3425.67,3453.84,3322.92,3348.79,242024460.29
2017-08-11,3537.513542,3654.37,3706.48,3409.79,3425.67,345135492.36
2017-08-12,3799.002856,3871.62,3967.26,3611.36,3654.37,469532325.43
2017-08-13,4028.814601,4062.6,4189.42,3847.31,3871.62,638917500.34
2017-08-14,4210.865311,4327.94,4336.71,3978.95,4062.6,540927757.84
2017-08-15,4125.310594,4161.66,4436.48,3837.13,4327.94,872840682.33
2017-08-16,4189.15835,4387.4,4398.06,3938.62,4161.66,472960334.46
2017-08-17,4347.746432,4278.92,4487.5,4194.1,4387.4,554232802.49
2017-08-18,4182.160687,4105.37,4362.73,3978.28,4278.92,603898315.45
2017-08-19,4068.812263,4150.45,4189.68,3957.46,4105.37,462723151.89
2017-08-20,4107.481733,4066.6,4182.29,4034.4,4150.45,288193446.22
2017-08-21,4028.634527,4005.1,4097.25,3966.93,4066.6,365174045.82
2017-08-22,3900.099279,4089.7,4142.68,3612.21,4005.1,659657838.92
2017-08-23,4162.89495,4141.09,4255.62,4070.49,4089.7,402340258.48
2017-08-24,4220.292967,4318.35,4364.11,4111.71,4141.09,305373477.79
2017-08-25,4370.024576,4364.41,4461.71,4292.63,4318.35,362283252.98
2017-08-26,4319.863873,4352.3,4379.28,4263.28,4364.41,199403922.82
2017-08-27,4355.555545,4345.75,4408.18,4321.12,4352.3,185180843.1
2017-08-28,4309.214405,4390.31,4403.13,4195.23,4345.75,325285703.33
2017-08-29,4518.469296,4597.31,4647.83,4350.22,4390.31,455467850.19
2017-08-30,4578.047844,4583.02,4644.06,4491.79,4597.31,313466398.12
2017-08-31,4688.952905,4735.11,4765.07,4580.13,4583.02,338981145.1
2017-09-01,4814.497913,4921.85,4925.23,4690.17,4735.11,491140364.58
2017-09-02,4650.817965,4573.8,4976.52,4448.64,4921.85,747713818.1
2017-09-03,4572.265079,4612.92,4719.78,4397.74,4573.8,470135795.37
2017-09-04,4326.404374,4267.45,4621.01,4098.58,4612.92,737216060.51
2017-09-05,4253.793209,4409.08,4496.67,4004.62,4267.45,673846827.74
2017-09-06,4549.825154,4618.71,4660.04,4401.53,4409.08,504717245.65
2017-09-07,4607.035392,4635.6,4690.55,4493.2,4618.71,324939872.82
2017-09-08,4362.399238,4326.45,4699.59,4130.88,4635.6,786819863.5
2017-09-09,4309.336021,4335.13,4402.15,4185.33,4326.45,332195251.06
2017-09-10,4175.280078,4245.89,4338.08,4032.15,4335.13,451244396.53
2017-09-11,4227.843445,4217.9,4364.42,4134.62,4245.89,375254125.16
2017-09-12,4235.743555,4158.92,4387.76,4074.97,4217.9,453402207.42
2017-09-13,3904.705624,3870.29,4174.58,3752.01,4158.92,728385231.78
2017-09-14,3521.048649,3243.08,3930.69,3218.98,3870.29,1118258889.56
2017-09-15,3386.796233,3713.76,3824.43,2979.88,3243.08,1519153953.02
2017-09-16,3705.439599,3698.92,3893.67,3551.83,3713.76,627559216.22
2017-09-17,3656.266308,3689.61,3796.56,3485.83,3698.92,351250484.2
2017-09-18,3967.75669,4100.28,4122.75,3689,3689.61,586938661.3
2017-09-19,3967.84956,3907.96,4120.71,3852.22,4100.28,488897829.62
2017-09-20,3952.189736,3882.16,4053.04,3846.76,3907.96,342438072.5
2017-09-21,3745.536524,3617.27,3912.79,3576.54,3882.16,543570164.08
2017-09-22,3614.208885,3600.83,3753.51,3505.81,3617.27,414612501.81
2017-09-23,3735.912404,3788.02,3813.39,3563.18,3600.83,253370774.72
2017-09-24,3702.08659,3667.52,3790.89,3633.88,3788.02,183852135.74
2017-09-25,3859.235685,3932.83,3971.5,3665.67,3667.52,386674961.65
2017-09-26,3928.424245,3892.7,3982.31,3858.75,3932.83,248481868.86
2017-09-27,4084.819109,4212.2,4232.35,3882.08,3892.7,480358673.93
2017-09-28,4195.134057,4195.65,4274.64,4112.88,4212.2,386909537.01
2017-09-29,4136.846434,4172.79,4237.51,4030.37,4195.65,404599756.28
2017-09-30,4308.506219,4360.62,4383.27,4164.25,4172.79,290796939.99
2017-10-01,4332.592827,4403.09,4412.62,4258.32,4360.62,262485153.92
2017-10-02,4418.755447,4401.32,4477.38,4364.67,4403.09,314621927.61
2017-10-03,4312.418481,4314.18,4435.99,4230.73,4401.32,353046057.47
2017-10-04,4251.192231,4218.66,4355.29,4183.57,4314.18,272424730.47
2017-10-05,4274.505266,4321.44,4365.76,4143.35,4218.66,271914958.4
2017-10-06,4374.540578,4371.94,4422.15,4296.93,4321.44,269878225.69
2017-10-07,4386.142188,4435.81,4472.92,4319.48,4371.94,176332039.12
2017-10-08,4526.800583,4611.7,4622.87,4419.36,4435.81,323063950.84
2017-10-09,4706.221059,4777.49,4875.38,4556.15,4611.7,518586828.49
2017-10-10,4830.357117,4763.36,4930,4722.81,4777.49,475717720.64
